symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score
AMD,1D,demand,RBR,2026-04-13T04:00:00+00:00,246.83,242.03,245.03,247.33,242.03,246.83,5.3,0.67,1.15,0.93,2.93,0.76,fresh,0,False,7.69
AMD,1D,demand,RBR,2026-04-15T04:00:00+00:00,258.12,251.85,254.96,258.18,251.85,258.12,6.33,0.73,1.23,2.19,4.2,1.92,fresh,0,False,10.11
AMD,1D,supply,RBD,2026-04-17T04:00:00+00:00,281.05,278.39,281.0,281.05,274.14,278.39,6.91,0.99,2.15,-0.37,2.16,0.97,broken,0,True,4.34
AMD,1D,demand,RBR,2026-04-23T04:00:00+00:00,305.33,299.76,302.01,310.22,299.76,305.33,10.46,1.23,1.98,4.04,3.33,2.21,fresh,0,False,12.21
AMD,1D,supply,RBD,2026-05-01T04:00:00+00:00,362.79,351.87,351.87,362.79,349.25,360.54,13.54,0.86,1.86,-1.51,2.16,1.06,broken,1,True,5.56
AMD,1D,demand,DBR,2026-05-05T04:00:00+00:00,355.26,344.88,351.51,359.57,344.88,355.26,14.69,1.52,-0.38,4.81,3.17,2.08,fresh,0,False,12.08
AMD,1D,supply,RBD,2026-05-14T04:00:00+00:00,453.31,440.6,440.6,453.31,435.68,449.7,17.63,0.56,0.07,-1.3,2.81,0.62,broken,2,True,4.92
AMD,1D,demand,RBR,2026-05-22T04:00:00+00:00,469.84,461.71,469.84,481.41,461.71,467.51,19.7,0.82,0.87,1.59,8.22,0.91,broken,2,True,5.5
AMD,1D,demand,RBR,2026-05-27T04:00:00+00:00,508.0,486.66,508.0,510.21,486.66,495.54,23.55,0.67,1.19,0.96,1.81,0.77,broken,4,True,4.73
AMD,1D,demand,RBR,2026-05-29T04:00:00+00:00,520.8,503.43,520.8,522.0,503.43,516.1,18.57,0.77,0.86,-0.25,2.12,0.84,broken,2,True,4.09
AMD,1D,supply,DBD,2026-06-08T04:00:00+00:00,494.97,485.0,485.0,494.97,477.71,490.33,17.26,0.77,-1.3,-0.59,5.11,1.16,broken,1,True,4.74
AMD,1D,demand,DBR,2026-06-10T04:00:00+00:00,467.97,448.33,467.97,477.45,448.33,452.4,29.12,0.88,-1.38,1.31,2.32,0.96,fresh,0,False,8.27
AMD,1D,demand,RBR,2026-06-12T04:00:00+00:00,511.57,494.0,499.69,521.71,494.0,511.57,27.71,0.99,2.09,1.26,3.0,1.05,multiple_tests,8,False,5.81
AMD,1D,supply,RBD,2026-06-15T04:00:00+00:00,558.37,535.75,535.75,558.37,530.5,547.26,27.87,1.04,2.03,-1.38,3.44,0.88,broken,4,True,5.26
AMD,1D,supply,RBD,2026-06-22T04:00:00+00:00,562.99,545.5,545.5,562.99,535.71,551.63,27.28,0.82,1.35,-1.1,5.18,0.95,broken,1,True,5.04
AMD,1D,supply,DBD,2026-06-24T04:00:00+00:00,524.96,519.74,520.82,524.96,503.5,519.74,21.46,0.85,-1.11,0.44,10.52,0.87,broken,1,True,4.32
AMD,1D,demand,DBR,2026-06-26T04:00:00+00:00,521.58,502.61,519.79,525.11,502.61,521.58,22.5,1.64,0.06,0.61,9.33,0.83,one_test,1,False,5.94
AVGO,90m,demand,RBR,2026-01-09T11:00:00-05:00,343.73,343.43,343.63,346.07,343.43,343.73,2.64,1.0,2.56,0.27,12.3,0.66,broken,1,True,1.68
AVGO,90m,demand,RBR,2026-01-12T11:00:00-05:00,350.02,349.0,349.95,350.9,349.0,350.02,1.9,0.57,1.18,0.43,26.29,0.44,broken,0,True,1.62
AVGO,90m,supply,RBD,2026-01-13T11:00:00-05:00,359.49,357.56,357.56,359.49,355.56,358.5,3.93,0.96,1.59,-0.65,2.69,0.54,broken,3,True,1.93
AVGO,90m,supply,DBD,2026-01-13T15:30:00-05:00,355.05,354.55,354.8,355.05,353.93,354.55,1.12,0.45,-0.35,-4.06,41.58,2.53,broken,1,True,7.28
AVGO,90m,demand,RBR,2026-01-14T15:30:00-05:00,339.89,338.2,339.06,340.61,338.2,339.89,2.41,1.22,0.4,1.82,9.48,2.09,broken,1,True,4.66
AVGO,90m,supply,RBD,2026-01-15T11:00:00-05:00,348.62,347.1,347.7,348.62,346.58,347.1,2.04,0.7,1.78,-0.51,3.41,0.73,broken,3,True,1.99
AVGO,90m,demand,DBR,2026-01-15T15:30:00-05:00,344.1,341.67,344.1,344.13,341.67,343.06,2.46,0.67,-0.47,1.09,4.38,2.4,broken,0,True,4.24
AVGO,90m,demand,RBR,2026-01-16T12:30:00-05:00,347.0,344.32,346.07,347.21,344.32,347.0,2.89,0.49,-0.15,1.24,5.45,1.52,broken,0,True,3.52
AVGO,90m,supply,RBD,2026-01-16T15:30:00-05:00,352.83,351.73,352.1,352.83,350.68,351.73,2.15,0.83,1.08,-2.44,8.41,1.82,broken,5,True,5.02
AVGO,90m,supply,DBD,2026-01-20T15:30:00-05:00,333.47,332.6,333.19,333.47,331.8,332.6,1.67,0.78,-0.39,-0.39,7.91,1.62,broken,10,True,2.75
AVGO,90m,supply,RBD,2026-01-21T15:30:00-05:00,329.33,327.71,327.71,329.33,327.21,328.79,2.12,0.63,0.29,0.26,5.0,1.74,broken,0,True,2.76
AVGO,90m,supply,RBD,2026-01-22T11:00:00-05:00,331.14,329.93,329.93,331.14,329.42,330.1,1.72,0.87,0.29,-0.39,10.59,0.6,broken,1,True,1.74
AVGO,90m,demand,DBR,2026-01-22T15:30:00-05:00,325.8,324.89,325.8,326.0,324.89,325.49,1.11,0.59,-0.64,-1.18,3.1,2.72,broken,0,True,4.65
AVGO,90m,supply,DBD,2026-01-23T11:00:00-05:00,321.99,320.27,320.27,321.99,318.92,320.44,3.07,0.85,-1.15,-0.3,7.82,0.56,broken,2,True,1.61
AVGO,90m,demand,DBR,2026-01-23T14:00:00-05:00,319.1,318.08,319.1,320.7,318.08,318.37,2.62,0.68,-0.5,0.41,2.28,0.46,broken,2,True,1.61
AVGO,90m,supply,RBD,2026-01-26T12:30:00-05:00,328.65,327.39,327.39,328.65,325.85,328.36,2.8,0.59,0.63,-0.53,2.29,0.67,broken,0,True,1.95
AVGO,90m,demand,DBR,2026-01-26T15:30:00-05:00,326.13,324.5,326.13,327.0,324.5,324.86,2.5,0.44,-0.83,1.41,4.68,1.78,broken,0,True,3.93
AVGO,90m,demand,RBR,2026-01-27T09:30:00-05:00,330.8,327.02,329.88,332.2,327.02,330.8,5.18,1.76,1.12,0.58,2.55,0.79,broken,4,True,2.12
AVGO,90m,supply,RBD,2026-01-27T12:30:00-05:00,334.76,333.21,333.21,334.76,331.36,333.42,3.4,0.77,0.66,-0.36,6.91,0.55,broken,16,True,1.66
AVGO,90m,supply,RBD,2026-01-27T15:30:00-05:00,332.9,331.97,331.97,332.9,331.15,332.8,1.75,0.47,-0.17,-0.77,10.73,1.48,broken,1,True,3.0
AVGO,90m,supply,RBD,2026-01-28T15:30:00-05:00,333.79,331.91,331.91,333.79,331.41,333.25,2.38,0.7,0.57,-3.04,9.22,1.6,broken,0,True,5.39
AVGO,90m,supply,RBD,2026-01-29T12:30:00-05:00,330.89,328.99,328.99,330.89,327.34,329.95,3.55,0.53,1.91,-0.53,2.66,0.57,broken,1,True,1.85
AVGO,90m,supply,DBD,2026-01-30T12:30:00-05:00,333.15,331.88,331.88,333.15,328.6,332.58,4.55,1.41,-0.38,-0.76,5.38,0.81,broken,2,True,2.32
AVGO,90m,demand,RBR,2026-01-30T15:30:00-05:00,331.42,328.33,328.87,332.51,328.33,331.42,4.18,0.9,-0.23,0.03,2.14,1.18,broken,3,True,1.96
AVGO,90m,supply,RBD,2026-02-02T12:30:00-05:00,335.61,333.49,333.92,335.61,332.66,333.49,2.95,0.61,0.35,-0.56,7.12,0.56,broken,5,True,1.87
AVGO,90m,supply,DBD,2026-02-02T15:30:00-05:00,334.08,330.43,330.43,334.08,329.6,331.11,4.48,0.49,-0.42,-2.0,24.95,2.84,broken,4,True,5.59
AVGO,90m,demand,DBR,2026-02-04T12:30:00-05:00,301.93,295.3,299.09,302.14,295.3,301.93,6.84,1.46,-0.98,0.99,2.4,1.35,broken,6,True,3.1
AVGO,90m,demand,RBR,2026-02-04T15:30:00-05:00,308.75,307.76,308.75,309.5,307.76,307.85,1.74,0.86,0.85,0.91,7.08,3.06,broken,6,True,4.66
AVGO,90m,supply,DBD,2026-02-05T12:30:00-05:00,321.93,316.05,320.0,321.93,315.65,316.05,6.28,1.18,0.24,-1.03,2.02,1.0,broken,0,True,2.78
AVGO,90m,demand,DBR,2026-02-05T15:30:00-05:00,310.41,306.7,308.02,310.96,306.7,310.41,4.26,0.73,-0.7,1.94,2.47,1.76,broken,11,True,4.45
AVGO,90m,supply,RBD,2026-02-06T12:30:00-05:00,335.0,333.14,333.14,335.0,332.5,333.19,2.5,0.66,0.87,-0.03,4.67,0.68,broken,1,True,1.46
AVGO,90m,demand,DBR,2026-02-06T15:30:00-05:00,332.97,332.43,332.97,334.26,332.43,332.92,1.83,0.54,-0.03,1.16,230.4,1.18,broken,2,True,3.09
AVGO,90m,supply,DBD,2026-02-09T15:30:00-05:00,345.83,343.79,344.97,345.83,343.77,343.79,2.06,0.39,-0.48,-0.06,3.38,0.95,broken,7,True,1.75
AVGO,90m,supply,DBD,2026-02-10T15:30:00-05:00,341.09,340.41,340.79,341.09,339.84,340.41,1.25,0.39,-0.42,-0.2,20.0,1.03,broken,0,True,1.98
AVGO,90m,supply,RBD,2026-02-11T15:30:00-05:00,343.15,342.21,342.21,343.15,341.61,342.58,1.54,0.43,-0.11,-1.17,19.51,1.38,broken,4,True,3.29
AVGO,90m,supply,DBD,2026-02-12T12:30:00-05:00,336.07,333.68,334.93,336.07,332.29,333.68,3.78,0.67,-0.59,-0.65,2.56,0.67,broken,3,True,2.07
AVGO,90m,demand,DBR,2026-02-13T15:30:00-05:00,326.19,324.69,326.19,326.6,324.69,325.11,1.91,0.77,-0.58,0.45,6.62,1.74,broken,1,True,2.94
AVGO,90m,demand,DBR,2026-02-17T15:30:00-05:00,333.57,331.83,333.57,335.29,331.83,332.64,3.45,0.81,-0.02,0.91,8.08,1.48,broken,4,True,3.15
AVGO,90m,supply,DBD,2026-02-18T12:30:00-05:00,336.01,335.33,335.33,336.01,334.14,335.43,1.87,0.4,-0.41,-0.73,37.05,0.54,broken,0,True,2.02
AVGO,90m,demand,DBR,2026-02-18T15:30:00-05:00,333.43,331.67,331.86,334.74,331.67,333.43,3.07,0.59,-0.4,0.82,2.96,1.35,broken,1,True,2.92
AVGO,90m,supply,RBD,2026-02-19T11:00:00-05:00,338.44,336.68,337.48,338.44,334.08,336.68,4.36,0.92,0.67,-0.57,3.39,0.6,broken,4,True,1.91
AVGO,90m,supply,RBD,2026-02-20T15:30:00-05:00,332.85,332.51,332.51,332.85,331.2,332.67,1.65,0.7,-0.23,-0.31,7.12,1.7,broken,3,True,2.76
AVGO,90m,supply,RBD,2026-02-23T11:00:00-05:00,333.8,331.14,331.14,333.8,330.47,331.73,3.33,0.81,-0.2,-0.69,5.42,0.69,broken,2,True,2.14
AVGO,90m,demand,DBR,2026-02-23T14:00:00-05:00,328.45,325.32,328.45,328.79,325.32,327.97,3.47,1.07,-0.81,0.5,4.85,0.6,broken,0,True,1.85
AVGO,90m,demand,RBR,2026-02-25T11:00:00-05:00,331.67,329.28,331.3,332.61,329.28,331.67,3.33,0.89,1.32,0.59,7.63,0.66,broken,1,True,2.0
AVGO,90m,supply,DBD,2026-02-25T15:30:00-05:00,333.24,332.31,333.16,333.24,330.82,332.31,2.42,0.95,-0.46,-4.91,19.39,4.13,broken,0,True,7.75
AVGO,90m,demand,RBR,2026-02-26T12:30:00-05:00,313.59,309.82,313.59,314.55,309.82,312.83,4.73,1.02,0.61,0.96,6.34,1.07,broken,2,True,2.78
AVGO,90m,supply,DBD,2026-02-27T11:00:00-05:00,319.23,318.2,318.49,319.23,316.73,318.2,2.5,0.75,-0.65,-0.22,3.97,0.54,broken,1,True,1.51
AVGO,90m,demand,RBR,2026-02-27T15:30:00-05:00,319.62,318.61,318.98,320.0,318.61,319.62,1.39,0.7,0.49,-0.95,8.29,1.53,broken,0,True,3.23
AVGO,90m,supply,RBD,2026-03-02T15:30:00-05:00,320.04,316.72,316.72,320.04,316.58,318.65,3.46,0.7,0.8,-1.9,2.18,1.64,broken,0,True,4.29
AVGO,90m,supply,DBD,2026-03-03T14:00:00-05:00,315.0,314.3,314.42,315.0,312.2,314.3,2.8,0.54,-0.23,-0.11,4.42,0.47,broken,0,True,1.33
AVGO,90m,demand,DBR,2026-03-03T15:30:00-05:00,314.27,313.0,314.27,314.68,313.0,313.74,1.68,0.48,-0.12,1.55,11.49,1.71,broken,0,True,4.0
AVGO,90m,supply,RBD,2026-03-05T11:00:00-05:00,335.84,333.44,333.58,335.84,331.4,333.44,4.44,1.83,3.46,-1.19,40.52,1.56,broken,0,True,3.5
AVGO,90m,demand,DBR,2026-03-05T14:00:00-05:00,328.12,324.3,327.95,329.75,324.3,328.12,5.45,1.19,-1.07,0.9,26.5,1.01,broken,2,True,2.67
AVGO,90m,supply,RBD,2026-03-06T12:30:00-05:00,341.55,338.81,338.81,341.55,336.65,340.15,4.9,0.79,0.63,-1.93,8.11,1.25,broken,1,True,3.93
AVGO,90m,demand,DBR,2026-03-06T15:30:00-05:00,330.42,328.42,329.27,331.99,328.42,330.42,3.57,0.76,-1.59,1.12,8.74,1.39,broken,0,True,3.27
AVGO,90m,demand,DBR,2026-03-09T13:30:00-04:00,341.76,340.89,341.76,345.32,340.89,341.72,4.43,0.67,-0.18,0.6,89.84,1.26,broken,3,True,2.61
AVGO,90m,supply,RBD,2026-03-10T09:00:00-04:00,353.14,348.62,348.62,353.14,347.59,348.83,5.55,0.93,1.06,-0.25,7.79,0.77,broken,6,True,1.78
AVGO,90m,supply,RBD,2026-03-10T12:00:00-04:00,348.4,347.13,347.13,348.4,345.17,347.67,3.23,0.55,-0.17,-0.78,10.06,0.59,broken,1,True,2.13
AVGO,90m,demand,DBR,2026-03-10T15:00:00-04:00,342.6,340.8,342.36,343.46,340.8,342.6,2.66,0.68,-0.73,0.09,2.79,0.54,broken,2,True,1.39
AVGO,90m,supply,RBD,2026-03-11T09:00:00-04:00,345.81,342.59,342.59,345.81,340.75,343.26,5.06,0.62,0.15,-0.35,3.4,0.47,broken,1,True,1.56
AVGO,90m,demand,DBR,2026-03-11T13:30:00-04:00,340.81,338.22,340.81,341.1,338.22,340.5,2.88,0.51,-0.08,0.16,3.06,0.49,broken,0,True,1.4
AVGO,90m,supply,RBD,2026-03-11T15:00:00-04:00,342.0,340.53,340.53,342.0,339.68,341.48,2.32,0.51,0.11,-1.13,3.23,0.72,broken,0,True,2.6
AVGO,90m,supply,DBD,2026-03-12T15:00:00-04:00,337.32,335.96,336.01,337.32,334.7,335.96,2.62,0.7,-0.31,-0.47,76.39,0.99,broken,0,True,2.21
AVGO,90m,supply,DBD,2026-03-13T13:30:00-04:00,325.26,324.63,324.75,325.26,321.95,324.63,3.31,0.88,0.31,-0.52,19.92,1.17,broken,1,True,2.44
AVGO,90m,supply,RBD,2026-03-16T12:00:00-04:00,328.92,327.46,327.46,328.92,325.65,328.07,3.27,0.9,0.74,-0.31,2.43,0.78,broken,2,True,1.84
AVGO,90m,demand,DBR,2026-03-19T09:00:00-04:00,312.62,308.51,312.47,314.06,308.51,312.62,5.55,0.99,-0.73,1.29,41.52,0.84,broken,7,True,2.88
AVGO,90m,demand,RBR,2026-03-19T12:00:00-04:00,318.65,317.44,318.5,319.95,317.44,318.65,2.51,0.62,1.4,0.5,14.23,0.66,broken,0,True,1.9
AVGO,90m,supply,DBD,2026-03-19T15:00:00-04:00,323.27,319.77,320.81,323.27,318.88,319.77,4.39,1.12,0.26,-0.94,4.28,1.46,broken,0,True,3.15
AVGO,90m,supply,DBD,2026-03-20T12:00:00-04:00,318.78,315.61,316.92,318.78,315.45,315.61,3.33,0.78,-0.02,-0.65,2.15,0.7,broken,0,True,2.1
AVGO,90m,demand,DBR,2026-03-20T15:00:00-04:00,312.86,309.92,312.86,313.23,309.92,310.79,3.31,1.31,-1.16,3.6,3.67,1.58,broken,4,True,5.93
AVGO,90m,demand,DBR,2026-03-23T12:00:00-04:00,320.07,319.26,319.75,322.2,319.26,320.07,2.94,0.79,-1.3,0.94,12.71,0.83,broken,0,True,2.52
AVGO,90m,supply,RBD,2026-03-23T15:00:00-04:00,325.56,322.43,324.18,325.56,322.39,322.43,3.17,1.17,0.52,-1.53,2.59,0.78,broken,3,True,3.06
AVGO,90m,supply,DBD,2026-03-24T15:00:00-04:00,319.58,318.3,318.36,319.58,317.39,318.3,2.19,0.83,0.17,0.86,3.77,0.92,broken,0,True,2.53
AVGO,90m,supply,DBD,2026-03-25T12:00:00-04:00,321.92,319.95,320.52,321.92,318.3,319.95,3.62,0.86,-0.51,-0.48,3.98,0.69,broken,0,True,1.93
AVGO,90m,supply,RBD,2026-03-25T15:00:00-04:00,319.22,317.65,317.65,319.22,316.72,318.79,2.5,0.85,-0.25,-1.04,4.23,0.76,broken,0,True,2.55
AVGO,90m,demand,DBR,2026-03-26T09:00:00-04:00,314.33,311.9,314.33,316.92,311.9,313.96,5.02,0.8,-0.82,0.23,2.75,0.85,broken,1,True,1.83
AVGO,90m,supply,DBD,2026-03-26T10:30:00-04:00,315.5,313.99,313.99,315.5,312.19,315.0,3.31,0.85,-0.83,-0.54,2.39,0.71,broken,11,True,1.99
AVGO,90m,supply,DBD,2026-03-26T13:30:00-04:00,313.07,311.64,312.54,313.07,309.92,311.64,3.15,0.95,-0.73,-0.49,2.49,1.07,broken,0,True,2.31
AVGO,90m,supply,DBD,2026-03-27T10:30:00-04:00,305.7,303.16,303.16,305.7,302.47,303.91,3.23,0.96,-1.34,-1.04,5.61,1.14,broken,4,True,2.93
AVGO,90m,supply,DBD,2026-03-27T15:00:00-04:00,302.95,300.73,302.48,302.95,298.87,300.73,4.08,1.33,0.25,-1.27,3.14,1.33,broken,0,True,3.35
AVGO,90m,supply,DBD,2026-03-30T10:30:00-04:00,297.33,295.41,295.41,297.33,292.42,296.5,4.91,1.49,-0.99,-0.81,3.13,0.96,broken,0,True,2.52
AVGO,90m,demand,RBR,2026-03-30T15:00:00-04:00,293.38,289.96,291.79,293.92,289.96,293.38,3.96,1.58,0.08,2.26,2.14,1.22,fresh,0,False,7.23
AVGO,90m,demand,RBR,2026-03-31T15:00:00-04:00,309.42,308.7,308.81,310.31,308.7,309.42,1.61,1.2,0.45,0.86,6.44,0.94,broken,0,True,2.55
AVGO,90m,demand,RBR,2026-04-01T09:00:00-04:00,313.37,311.2,313.37,315.41,311.2,313.35,4.21,0.93,1.0,0.31,69.5,0.8,broken,2,True,1.86
AVGO,90m,supply,DBD,2026-04-01T12:00:00-04:00,315.79,314.33,314.75,315.79,313.46,314.33,2.33,0.75,0.22,-0.58,6.19,0.67,broken,4,True,2.0
AVGO,90m,demand,RBR,2026-04-01T15:00:00-04:00,313.46,311.68,311.71,314.88,311.68,313.46,3.2,0.78,-0.19,-1.17,2.09,0.74,broken,4,True,2.67
AVGO,90m,demand,RBR,2026-04-02T13:30:00-04:00,312.91,311.85,312.91,313.75,311.85,312.91,1.9,0.42,0.05,0.36,160.0,0.59,broken,0,True,1.7
AVGO,90m,supply,RBD,2026-04-06T15:00:00-04:00,314.65,313.39,313.39,314.65,313.15,314.29,1.5,0.56,0.45,2.54,2.35,2.14,broken,0,True,5.43
AVGO,90m,demand,RBR,2026-04-07T13:30:00-04:00,331.17,328.2,331.17,332.94,328.2,328.8,4.74,1.36,0.54,1.21,2.16,1.72,fresh,0,False,6.68
AVGO,90m,demand,DBR,2026-04-08T13:30:00-04:00,349.75,349.38,349.75,352.05,349.38,349.45,2.67,1.16,0.03,0.25,3.97,1.25,fresh,0,False,5.25
AVGO,90m,demand,DBR,2026-04-09T15:00:00-04:00,355.31,353.62,355.31,355.81,353.62,354.91,2.19,0.7,-0.39,4.02,30.01,2.18,fresh,0,False,9.93
AVGO,90m,demand,DBR,2026-04-10T12:00:00-04:00,371.87,370.74,371.87,373.2,370.74,371.45,2.46,0.71,-0.36,0.42,5.17,0.79,broken,7,True,1.96
AVGO,90m,demand,RBR,2026-04-13T10:30:00-04:00,373.15,372.7,373.04,375.88,372.7,373.15,3.18,0.85,0.32,0.8,34.91,0.77,broken,5,True,2.32
AVGO,90m,supply,RBD,2026-04-14T12:00:00-04:00,381.05,380.16,380.16,381.05,378.86,380.66,2.19,0.58,0.45,-0.45,3.69,0.47,broken,1,True,1.66
AVGO,90m,demand,RBR,2026-04-16T13:30:00-04:00,397.73,396.12,397.61,398.77,396.12,397.73,2.65,0.59,-0.16,0.15,5.29,0.68,broken,5,True,1.57
AVGO,90m,demand,RBR,2026-04-17T12:00:00-04:00,402.35,401.52,402.07,404.46,401.52,402.35,2.94,0.49,0.16,0.3,4.43,0.42,broken,0,True,1.48
AVGO,90m,demand,RBR,2026-04-17T13:30:00-04:00,403.58,402.11,402.34,404.14,402.11,403.58,2.03,0.43,0.38,0.72,2.28,0.86,broken,0,True,2.33
AVGO,90m,demand,DBR,2026-04-20T12:00:00-04:00,397.04,396.64,397.04,398.35,396.64,397.03,1.71,0.46,-0.53,0.3,123.0,0.73,broken,1,True,1.78
AVGO,90m,demand,RBR,2026-04-21T15:00:00-04:00,402.25,399.05,402.1,402.68,399.05,402.25,3.63,0.83,0.52,2.39,28.82,1.51,broken,1,True,4.65
AVGO,90m,demand,RBR,2026-04-22T13:30:00-04:00,419.1,418.83,419.1,420.75,418.83,418.89,1.92,0.95,0.66,0.93,17.85,1.42,broken,2,True,3.1
AVGO,90m,supply,RBD,2026-04-23T10:30:00-04:00,429.31,425.54,425.54,429.31,424.23,427.99,5.08,1.17,1.22,-1.45,2.63,0.87,broken,2,True,3.08
AVGO,90m,supply,RBD,2026-04-23T15:00:00-04:00,421.18,419.7,419.7,421.18,418.0,419.98,3.18,0.78,-0.33,-1.26,39.44,1.93,broken,2,True,3.93
AVGO,90m,demand,RBR,2026-04-24T12:00:00-04:00,419.87,418.39,419.87,421.7,418.39,418.92,3.31,0.93,0.9,0.51,2.97,0.52,broken,0,True,1.78
AVGO,90m,supply,RBD,2026-04-24T15:00:00-04:00,423.78,421.78,421.78,423.78,421.1,422.75,2.68,0.93,0.68,-1.04,3.71,1.17,broken,7,True,2.96
AVGO,90m,supply,DBD,2026-04-27T12:00:00-04:00,417.12,416.06,416.17,417.12,414.73,416.06,2.39,0.61,-0.15,-0.07,3.32,0.73,broken,0,True,1.55
AVGO,90m,demand,DBR,2026-04-27T13:30:00-04:00,416.06,415.03,416.06,417.3,415.03,415.69,2.27,0.72,-0.07,0.48,7.21,0.67,broken,0,True,1.9
AVGO,90m,supply,RBD,2026-04-28T15:00:00-04:00,401.95,399.83,400.3,401.95,399.0,399.83,2.95,1.08,0.46,0.28,3.96,0.79,broken,3,True,1.82
AVGO,90m,demand,RBR,2026-04-29T13:30:00-04:00,400.09,397.23,398.47,400.35,397.23,400.09,3.12,0.5,0.13,1.11,3.4,1.13,broken,1,True,2.99
AVGO,90m,demand,RBR,2026-04-30T13:30:00-04:00,415.37,414.5,414.56,417.44,414.5,415.37,2.94,0.55,0.5,0.44,2.64,1.16,broken,1,True,2.35
AVGO,90m,demand,DBR,2026-05-01T12:00:00-04:00,421.75,419.64,421.75,422.0,419.64,421.39,2.36,0.4,0.14,0.21,3.0,0.61,broken,1,True,1.56
AVGO,90m,supply,DBD,2026-05-01T15:00:00-04:00,423.0,421.23,422.4,423.0,419.75,421.23,3.25,0.73,-0.03,-1.02,4.41,1.11,broken,1,True,2.89
AVGO,90m,demand,DBR,2026-05-04T12:00:00-04:00,413.24,409.53,412.67,414.04,409.53,413.24,4.51,0.88,-0.57,0.34,2.82,0.59,broken,8,True,1.68
AVGO,90m,demand,RBR,2026-05-04T15:00:00-04:00,416.47,414.48,414.95,417.14,414.48,416.47,2.66,0.89,0.66,1.11,3.59,1.46,broken,2,True,3.32
AVGO,90m,supply,RBD,2026-05-05T13:30:00-04:00,433.39,430.7,431.57,433.39,430.68,430.7,2.71,0.9,0.75,-0.61,3.76,1.08,broken,4,True,2.44
AVGO,90m,demand,RBR,2026-05-06T13:30:00-04:00,422.06,419.89,421.52,423.1,419.89,422.06,3.21,1.03,0.02,0.6,6.22,1.52,broken,1,True,2.87
AVGO,90m,demand,DBR,2026-05-07T15:00:00-04:00,412.82,411.57,412.82,416.0,411.57,412.57,4.43,1.09,-0.38,1.41,6.8,1.53,broken,1,True,3.69
AVGO,90m,demand,DBR,2026-05-11T09:00:00-04:00,427.39,425.92,427.39,433.65,425.92,426.66,7.73,1.06,-0.22,0.5,4.62,0.92,broken,2,True,2.17
AVGO,90m,supply,RBD,2026-05-11T12:00:00-04:00,430.36,429.8,429.98,430.36,426.84,429.8,3.52,0.61,0.48,-0.17,5.84,0.54,broken,0,True,1.46
AVGO,90m,supply,DBD,2026-05-11T15:00:00-04:00,429.26,428.48,428.74,429.26,426.48,428.48,2.78,0.76,-0.21,-0.81,20.02,1.0,broken,0,True,2.56
AVGO,90m,demand,DBR,2026-05-12T12:00:00-04:00,412.55,408.41,412.55,413.68,408.41,411.39,5.27,0.94,-1.88,0.43,2.36,0.59,broken,2,True,1.78
AVGO,90m,demand,RBR,2026-05-12T13:30:00-04:00,414.13,410.9,411.39,415.65,410.9,414.13,4.75,0.6,0.26,0.84,1.96,0.84,broken,2,True,2.43
AVGO,90m,demand,RBR,2026-05-13T15:00:00-04:00,416.7,415.23,416.05,418.63,415.23,416.7,3.4,0.84,-0.15,3.09,28.17,1.81,broken,5,True,5.65
AVGO,90m,supply,RBD,2026-05-14T10:30:00-04:00,439.75,435.12,435.12,439.75,433.5,436.07,6.25,1.36,2.97,-0.41,2.78,0.65,broken,7,True,1.81
AVGO,90m,demand,DBR,2026-05-14T12:00:00-04:00,436.07,431.19,436.07,436.46,431.19,433.41,5.27,0.67,-0.26,0.98,2.33,0.7,broken,0,True,2.43
AVGO,90m,supply,RBD,2026-05-14T15:00:00-04:00,442.36,439.5,439.5,442.36,439.26,439.69,3.1,1.29,0.97,-2.0,32.97,1.58,broken,3,True,4.33
AVGO,90m,demand,DBR,2026-05-15T10:30:00-04:00,426.93,422.0,426.76,428.21,422.0,426.93,6.21,0.93,-1.9,0.31,13.22,0.71,broken,2,True,1.76
AVGO,90m,supply,RBD,2026-05-18T12:00:00-04:00,421.0,417.92,417.92,421.0,415.0,419.4,6.0,0.61,0.4,-0.54,2.36,0.59,broken,9,True,1.88
AVGO,90m,demand,DBR,2026-05-19T15:00:00-04:00,411.12,409.0,411.05,412.38,409.0,411.12,3.38,1.18,-0.46,1.4,113.07,1.32,broken,4,True,3.47
AVGO,90m,supply,RBD,2026-05-20T10:30:00-04:00,424.17,420.39,420.95,424.17,417.93,420.39,6.24,0.89,1.47,-0.43,4.89,0.52,broken,1,True,1.7
AVGO,90m,supply,DBD,2026-05-20T13:30:00-04:00,419.2,417.77,417.79,419.2,417.51,417.77,1.69,0.57,-0.44,-0.04,16.0,0.85,broken,2,True,1.64
AVGO,90m,demand,DBR,2026-05-20T15:00:00-04:00,417.77,417.18,417.77,419.36,417.18,417.53,2.18,0.87,-0.02,-0.4,6.71,1.32,broken,0,True,2.47
AVGO,90m,supply,DBD,2026-05-21T10:30:00-04:00,416.56,414.62,415.15,416.56,410.75,414.62,5.81,0.91,-0.51,-0.23,2.41,0.73,broken,6,True,1.71
AVGO,90m,demand,RBR,2026-05-22T15:00:00-04:00,414.14,411.39,413.09,414.96,411.39,414.14,3.57,0.88,-0.05,3.81,15.45,1.91,broken,1,True,6.47
