status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,snapshot_test_date,snapshot_as_of_date,snapshot_type,snapshot_candidate_id,snapshot_source_file
Future,ANET,137.85,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,131.84,130.45,130.45,131.84,130.45,4.36,one_test,One successful retest (1 tests),1,0.54,Weak,1.07,3.57,Average,6.11,"1D supply @ 152.86 (RR 2.03, fresh, tests 0, quality 16.1)",2.03,2.03,16.13,152.86,,1:2.03,"T1: 1D supply @ 152.86 (RR 2.03, fresh, tests 0, quality 16.1)","1D supply @ 152.86 (RR 2.03, fresh, tests 0, quality 16.1)",2.03,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 130.45-131.84 RBR,1D,130.45,131.84,1D,below_price,4.36,152.86,157.03,1D,above_price,10.89,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,137.21,0.64,0.466,Flat / no meaningful gap,flat,Bullish,1.293,directional,above_9ema,above_vwap,137.171,137.262,3.458,high_volume,absorption_possible,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 50%, breaks 33% (6 tests)",3.33,75.3,"structure mixed; bouncing from demand; possible absorption; Demand history: holds 50%, breaks 33% (6 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,6.76,B+,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.03 (Acceptable 1:2.0–1:2.49); range 1:2.03–1:2.03,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|ANET|Demand Reversal / Hold — Calls|demand|1D|130.45|131.84|40,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,PANW,182.33,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,193.66,191.06,193.66,191.06,193.66,4.79,fresh,Fresh / untested (0 tests),0,-1.09,Moderate,1.02,8.6,Average,8.11,"1D demand @ 168.17 (RR 1.25, fresh, tests 0, quality 14.3)",1.25,1.25,14.35,168.17,,1:1.25,"T1: 1D demand @ 168.17 (RR 1.25, fresh, tests 0, quality 14.3)","1D demand @ 168.17 (RR 1.25, fresh, tests 0, quality 14.3)",1.25,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 191.06-193.66 RBD,1D,166.21,168.17,1D,below_price,7.77,186.25,187.75,1D,above_price,2.15,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,182.15,0.18,0.099,Flat / no meaningful gap,flat,Sideways,-0.213,sideways,below_9ema,above_vwap,182.35,182.138,3.501,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 17% (6 tests)",6.67,68.7,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 17% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.048,B+,Poor <1:1.5,rr-poor,T1 1:1.25 (Poor <1:1.5); range 1:1.25–1:1.25,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|PANW|Supply Rejection — Puts|supply|1D|191.06|193.66|41,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,UBER,81.52,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,79.77,78.31,78.31,79.77,78.31,2.14,one_test,One successful retest (1 tests),1,0.84,Weak,0.92,4.24,Average,6.26,"1D supply @ 82.04 (RR 0.16, fresh, tests 0, quality 14.4)",0.16,0.16,14.41,82.04,,1:0.16–1:5.45,"T1: 1D supply @ 82.04 (RR 0.16, fresh, tests 0, quality 14.4) | T2: 1D supply @ 85.11 (RR 1.12, fresh, tests 0, quality 14.7) | T3: 1D supply @ 93.57 (RR 3.76, fresh, tests 0, quality 14.6) | T4: 1D supply @ 99.00 (RR 5.45, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","1D supply @ 82.04 (RR 0.16, fresh, tests 0, quality 14.4)",0.16,fresh,0.0,hard_target,"1D supply @ 85.11 (RR 1.12, fresh, tests 0, quality 14.7)",1.12,fresh,0.0,hard_target,"1D supply @ 93.57 (RR 3.76, fresh, tests 0, quality 14.6)",3.76,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 78.31-79.77 DBR,1D,80.35,81.01,1D,below_price,0.63,82.04,83.66,1D,above_price,0.64,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,80.75,0.766,0.949,Gap up,small_gap,Sideways,0.186,sideways,above_9ema,above_vwap,81.112,80.768,2.982,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 75% (4 tests)",-15.0,35.0,"structure mixed; gap up 0.95%; Demand history: holds 0%, breaks 75% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,5.897,B,Poor <1:1.5,rr-poor,T1 1:0.16 (Poor <1:1.5); range 1:0.16–1:3.76,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|UBER|Demand Reversal / Hold — Calls|demand|1D|78.31|79.77|42,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,AAPL,267.1,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,274.08,272.81,274.08,272.81,274.08,2.14,one_test,One successful retest (1 tests),1,-0.3,Weak,0.64,4.44,Weak,5.44,"1D demand @ 262.82 (RR 0.61, fresh, tests 0, quality 15.2)",0.61,0.61,15.25,262.82,,1:0.61–1:6.74,"T1: 1D demand @ 262.82 (RR 0.61, fresh, tests 0, quality 15.2) | T2: 1D demand @ 248.25 (RR 2.70, fresh, tests 0, quality 14.0) | T3: 1D demand @ 239.97 (RR 3.89, fresh, tests 0, quality 17.9) | T4: 1D demand @ 227.92 (RR 5.61, multiple_tests, tests 3, quality 6.9) | T5: 1D demand @ 220.03 (RR 6.74, fresh, tests 0, quality 16.4)","1D demand @ 262.82 (RR 0.61, fresh, tests 0, quality 15.2)",0.61,fresh,0.0,hard_target,"1D demand @ 248.25 (RR 2.70, fresh, tests 0, quality 14.0)",2.7,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 3.89, fresh, tests 0, quality 17.9)",3.89,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 272.81-274.08 DBD,1D,258.01,262.82,1D,below_price,1.6,272.81,274.08,1D,above_price,2.14,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,267.26,-0.16,-0.06,Flat / no meaningful gap,flat,Sideways,0.206,sideways,above_9ema,above_vwap,267.058,267.087,2.663,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,65.3,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,5.962,B,Poor <1:1.5,rr-poor,T1 1:0.61 (Poor <1:1.5); range 1:0.61–1:3.89,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|AAPL|Supply Rejection — Puts|supply|1D|272.81|274.08|43,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,GOOGL,316.74,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,309.88,305.3,305.3,309.88,305.3,2.17,fresh,Fresh / untested (0 tests),0,0.59,Weak,0.61,49.74,Weak,7.2,"1D supply @ 319.49 (RR 0.24, multiple_tests, tests 3, quality 7.0)",0.24,0.24,7.05,319.49,,1:0.24,"T1: 1D supply @ 319.49 (RR 0.24, multiple_tests, tests 3, quality 7.0)","1D supply @ 319.49 (RR 0.24, multiple_tests, tests 3, quality 7.0)",0.24,multiple_tests,3.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 305.30-309.88 RBR,1D,305.3,309.88,1D,below_price,2.17,319.49,324.5,1D,above_price,0.87,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,316.69,0.05,0.016,Flat / no meaningful gap,flat,Sideways,0.311,grinding,above_9ema,above_vwap,316.216,316.55,2.97,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 36%, breaks 55% (11 tests)",-3.64,58.4,"structure mixed; volume expansion; Demand history: holds 36%, breaks 55% (11 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,5.887,B,Poor <1:1.5,rr-poor,T1 1:0.24 (Poor <1:1.5); range 1:0.24–1:0.24,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|GOOGL|Demand Reversal / Hold — Calls|demand|1D|305.3|309.88|44,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,HIMS,35.07,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,36.9,36.01,36.9,36.01,36.9,2.68,multiple_tests,Multiple retests (2 tests),2,-0.94,Weak,0.72,2.05,Weak,5.16,"1D demand @ 33.41 (RR 0.91, fresh, tests 0, quality 14.2)",0.91,0.91,14.19,33.41,,1:0.91,"T1: 1D demand @ 33.41 (RR 0.91, fresh, tests 0, quality 14.2)","1D demand @ 33.41 (RR 0.91, fresh, tests 0, quality 14.2)",0.91,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 36.01-36.90 RBD,1D,32.05,33.41,1D,below_price,4.73,36.01,36.9,1D,above_price,2.68,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,34.73,0.34,0.979,Gap up,small_gap,Sideways,0.029,sideways,above_9ema,above_vwap,34.921,34.806,2.7,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 60%, breaks 40% (5 tests)",4.0,54.0,"structure mixed; gap up 0.98%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_2_tests_without_confluence_or_quality;rejected_low_rr_to_nearest_opposing_zone,5.718,B,Poor <1:1.5,rr-poor,T1 1:0.91 (Poor <1:1.5); range 1:0.91–1:0.91,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|HIMS|Supply Rejection — Puts|supply|1D|36.01|36.9|45,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,QQQ,619.42,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,637.01,632.08,637.01,637.01,632.08,2.84,fresh,Fresh / untested (0 tests),0,-1.59,Strong,1.08,4.23,Average,9.17,"1D supply @ 619.43 (RR 0.00, multiple_tests, tests 2, quality 6.9)",0.0,0.0,6.9,619.43,,1:0.00–1:0.89,"T1: 1D supply @ 619.43 (RR 0.00, multiple_tests, tests 2, quality 6.9) | T2: 1D supply @ 623.82 (RR 0.89, multiple_tests, tests 2, quality 8.6)","1D supply @ 619.43 (RR 0.00, multiple_tests, tests 2, quality 6.9)",0.0,multiple_tests,2.0,hard_target,"1D supply @ 623.82 (RR 0.89, multiple_tests, tests 2, quality 8.6)",0.89,multiple_tests,2.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,2,1D,1D supply 632.08-635.82 RBD; 1D supply 635.59-637.01 RBD,1D,606.92,609.8,1D,below_price,1.55,619.43,622.18,1D,above_price,0.0,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,617.95,1.47,0.238,Flat / no meaningful gap,flat,Sideways,0.3,grinding,above_9ema,above_vwap,618.055,617.72,2.26,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,67.0,"structure mixed; volume expansion; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.439,B,Poor <1:1.5,rr-poor,T1 1:0.00 (Poor <1:1.5); range 1:0.00–1:0.89,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|QQQ|Supply Breakout / Continuation — Calls|supply|1D|632.08|637.01|46,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,TEM,65.43,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,69.31,67.36,69.31,67.36,69.31,2.95,one_test,One successful retest (1 tests),1,-0.99,Weak,1.03,4.54,Average,6.52,"1D demand @ 62.36 (RR 0.79, fresh, tests 0, quality 14.3)",0.79,0.79,14.27,62.36,,1:0.79,"T1: 1D demand @ 62.36 (RR 0.79, fresh, tests 0, quality 14.3)","1D demand @ 62.36 (RR 0.79, fresh, tests 0, quality 14.3)",0.79,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 67.36-69.31 DBD,1D,59.09,62.36,1D,below_price,4.69,65.92,67.8,1D,above_price,0.75,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,64.67,0.76,1.175,Gap up,small_gap,Bullish,0.894,directional,above_9ema,above_vwap,64.855,64.793,3.194,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 50%, breaks 25% (4 tests)",5.0,69.0,"structure mixed; approaching supply with strength; gap up 1.18%; Supply history: rejects 50%, breaks 25% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.259,B,Poor <1:1.5,rr-poor,T1 1:0.79 (Poor <1:1.5); range 1:0.79–1:0.79,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|TEM|Supply Rejection — Puts|supply|1D|67.36|69.31|47,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,META,656.9,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,676.71,666.8,676.71,676.71,666.8,3.02,multiple_tests,Multiple retests (7 tests),7,-0.66,Weak,0.68,2.68,Weak,4.84,"1D supply @ 751.44 (RR 9.54, fresh, tests 0, quality 15.2)",6.0,9.54,15.21,751.44,,1:9.54–1:12.45,"T1: 1D supply @ 751.44 (RR 9.54, fresh, tests 0, quality 15.2) | T2: 1D supply @ 780.25 (RR 12.45, one_test, tests 1, quality 12.3)","1D supply @ 751.44 (RR 9.54, fresh, tests 0, quality 15.2)",9.54,fresh,0.0,hard_target,"1D supply @ 780.25 (RR 12.45, one_test, tests 1, quality 12.3)",12.45,one_test,1.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 666.80-676.71 RBD,1D,649.2,655.61,1D,below_price,0.2,666.8,676.71,1D,above_price,1.51,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,658.8,-1.9,-0.288,Flat / no meaningful gap,flat,Sideways,-0.5,grinding,below_9ema,below_vwap,659.915,658.537,3.237,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 67%, breaks 33% (3 tests)",-6.67,43.3,"structure mixed; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,rejected_4plus_entry_tests,6.158,B,Excellent 1:4.0+,rr-excellent,T1 1:9.54 (Excellent 1:4.0+); range 1:9.54–1:12.45,False,Zone Map / Research,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|META|Supply Breakout / Continuation — Calls|supply|1D|666.8|676.71|48,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,META,656.9,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR/RBR,demand,650.13,631.63,631.63,631.63,650.13,3.85,one_test,One successful retest (1 tests),1,0.57,Weak,0.8,7.54,Weak,7.37,"1D demand @ 655.61 (RR 0.07, multiple_tests, tests 3, quality 6.6)",0.07,0.07,6.57,655.61,,1:0.07–1:3.39,"T1: 1D demand @ 655.61 (RR 0.07, multiple_tests, tests 3, quality 6.6) | T2: 1D demand @ 594.25 (RR 3.39, fresh, tests 0, quality 13.9)","1D demand @ 655.61 (RR 0.07, multiple_tests, tests 3, quality 6.6)",0.07,multiple_tests,3.0,hard_target,"1D demand @ 594.25 (RR 3.39, fresh, tests 0, quality 13.9)",3.39,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,4,1D,1D demand 638.70-647.51 RBR; 1D demand 631.63-637.69 RBR; 1D demand 637.76-640.87 RBR; 1D demand 643.40-650.13 DBR,1D,649.2,655.61,1D,below_price,0.2,666.8,676.71,1D,above_price,1.51,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,658.8,-1.9,-0.288,Flat / no meaningful gap,flat,Sideways,-0.5,grinding,below_9ema,below_vwap,659.915,658.537,3.237,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 43%, breaks 43% (7 tests)",0.0,50.0,"structure mixed; Demand history: holds 43%, breaks 43% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.014,B,Poor <1:1.5,rr-poor,T1 1:0.07 (Poor <1:1.5); range 1:0.07–1:3.39,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|META|Demand Breakdown / Continuation — Puts|demand|1D|631.63|650.13|49,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,CRWD,456.7,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,478.12,475.63,478.12,475.63,478.12,4.14,fresh,Fresh / untested (0 tests),0,-0.48,Weak,0.69,19.51,Weak,7.17,"1D demand @ 444.98 (RR 0.55, fresh, tests 0, quality 14.1)",0.55,0.55,14.14,444.98,,1:0.55–1:2.03,"T1: 1D demand @ 444.98 (RR 0.55, fresh, tests 0, quality 14.1) | T2: 1D demand @ 417.58 (RR 1.83, fresh, tests 0, quality 13.6) | T3: 1D demand @ 413.20 (RR 2.03, fresh, tests 0, quality 12.9)","1D demand @ 444.98 (RR 0.55, fresh, tests 0, quality 14.1)",0.55,fresh,0.0,hard_target,"1D demand @ 417.58 (RR 1.83, fresh, tests 0, quality 13.6)",1.83,fresh,0.0,hard_target,"1D demand @ 413.20 (RR 2.03, fresh, tests 0, quality 12.9)",2.03,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 475.63-478.12 DBD,1D,434.8,444.98,1D,below_price,2.57,475.63,478.12,1D,above_price,4.14,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,456.58,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.02,sideways,below_9ema,above_vwap,456.802,456.342,2.968,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,50.0,"structure mixed; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.459,B,Poor <1:1.5,rr-poor,T1 1:0.55 (Poor <1:1.5); range 1:0.55–1:2.03,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|CRWD|Supply Rejection — Puts|supply|1D|475.63|478.12|50,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
