status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,snapshot_test_date,snapshot_as_of_date,snapshot_type,snapshot_candidate_id,snapshot_source_file
Future,CRWD,458.6,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,478.12,475.63,478.12,475.63,478.12,3.71,fresh,Fresh / untested (0 tests),0,-0.48,Weak,0.69,19.51,Weak,7.17,"1D demand @ 444.98 (RR 0.70, fresh, tests 0, quality 14.1)",0.7,0.7,14.14,444.98,,1:0.70–1:2.33,"T1: 1D demand @ 444.98 (RR 0.70, fresh, tests 0, quality 14.1) | T2: 1D demand @ 417.58 (RR 2.10, fresh, tests 0, quality 13.6) | T3: 1D demand @ 413.20 (RR 2.33, fresh, tests 0, quality 12.9)","1D demand @ 444.98 (RR 0.70, fresh, tests 0, quality 14.1)",0.7,fresh,0.0,hard_target,"1D demand @ 417.58 (RR 2.10, fresh, tests 0, quality 13.6)",2.1,fresh,0.0,hard_target,"1D demand @ 413.20 (RR 2.33, fresh, tests 0, quality 12.9)",2.33,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 475.63-478.12 DBD,1D,434.8,444.98,1D,below_price,2.97,475.63,478.12,1D,above_price,3.71,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,458.48,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.002,sideways,below_9ema,above_vwap,458.746,458.351,2.302,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,50.0,"structure mixed; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.591,B+,Poor <1:1.5,rr-poor,T1 1:0.70 (Poor <1:1.5); range 1:0.70–1:2.33,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|CRWD|Supply Rejection — Puts|supply|1D|475.63|478.12|52,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,AMD,212.56,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,203.81,200.5,200.5,203.81,200.5,4.12,fresh,Fresh / untested (0 tests),0,1.28,Moderate,1.6,3.21,Excellent,8.88,"1D supply @ 218.90 (RR 0.53, one_test, tests 1, quality 10.3)",0.53,0.53,10.29,218.9,,1:0.53–1:4.28,"T1: 1D supply @ 218.90 (RR 0.53, one_test, tests 1, quality 10.3) | T2: 1D supply @ 240.52 (RR 2.32, fresh, tests 0, quality 13.7) | T3: 1D supply @ 259.33 (RR 3.88, multiple_tests, tests 3, quality 6.2) | T4: 1D supply @ 264.19 (RR 4.28, fresh, tests 0, quality 13.4)","1D supply @ 218.90 (RR 0.53, one_test, tests 1, quality 10.3)",0.53,one_test,1.0,hard_target,"1D supply @ 240.52 (RR 2.32, fresh, tests 0, quality 13.7)",2.32,fresh,0.0,hard_target,"1D supply @ 259.33 (RR 3.88, multiple_tests, tests 3, quality 6.2)",3.88,multiple_tests,3.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 200.50-203.81 DBR,1D,195.0,208.81,1D,below_price,1.76,218.9,227.15,1D,above_price,2.98,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,214.23,-1.673,-0.781,Gap down,small_gap,Sideways,-0.353,grinding,below_9ema,below_vwap,214.205,214.469,2.385,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,gap_between_zones,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 33%, breaks 56% (9 tests)",-4.45,53.6,"structure mixed; possible absorption; gap down -0.78%; Demand history: holds 33%, breaks 56% (9 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.876,B+,Poor <1:1.5,rr-poor,T1 1:0.53 (Poor <1:1.5); range 1:0.53–1:3.88,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|AMD|Demand Reversal / Hold — Calls|demand|1D|200.5|203.81|53,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,HOOD,120.91,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,115.48,110.41,110.41,115.48,110.41,4.49,fresh,Fresh / untested (0 tests),0,1.55,Strong,1.17,19.85,Average,8.72,"1D supply @ 135.26 (RR 1.37, fresh, tests 0, quality 16.2)",1.37,1.37,16.22,135.26,,1:1.37–1:2.82,"T1: 1D supply @ 135.26 (RR 1.37, fresh, tests 0, quality 16.2) | T2: 1D supply @ 144.80 (RR 2.28, multiple_tests, tests 2, quality 7.9) | T3: 1D supply @ 147.08 (RR 2.49, fresh, tests 0, quality 14.5) | T4: 1D supply @ 150.51 (RR 2.82, fresh, tests 0, quality 15.3)","1D supply @ 135.26 (RR 1.37, fresh, tests 0, quality 16.2)",1.37,fresh,0.0,hard_target,"1D supply @ 144.80 (RR 2.28, multiple_tests, tests 2, quality 7.9)",2.28,multiple_tests,2.0,hard_target,"1D supply @ 147.08 (RR 2.49, fresh, tests 0, quality 14.5)",2.49,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 110.41-115.48 RBR,1D,109.19,115.57,1D,below_price,4.42,135.26,138.99,1D,above_price,11.87,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,121.71,-0.8,-0.657,Flat / no meaningful gap,flat,Sideways,-0.28,grinding,below_9ema,below_vwap,121.666,121.619,1.873,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 33%, breaks 67% (3 tests)",-6.67,43.3,"structure mixed; Demand history: holds 33%, breaks 67% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.303,B+,Poor <1:1.5,rr-poor,T1 1:1.37 (Poor <1:1.5); range 1:1.37–1:2.49,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|HOOD|Demand Reversal / Hold — Calls|demand|1D|110.41|115.48|54,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,QQQ,622.42,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,609.8,606.92,606.92,609.8,606.92,2.03,fresh,Fresh / untested (0 tests),0,0.86,Weak,1.03,7.39,Average,7.89,"1D supply @ 623.82 (RR 0.09, multiple_tests, tests 3, quality 7.9)",0.09,0.09,7.88,623.82,,1:0.09–1:0.62,"T1: 1D supply @ 623.82 (RR 0.09, multiple_tests, tests 3, quality 7.9) | T2: 1D supply @ 632.08 (RR 0.62, fresh, tests 0, quality 15.6)","1D supply @ 623.82 (RR 0.09, multiple_tests, tests 3, quality 7.9)",0.09,multiple_tests,3.0,hard_target,"1D supply @ 632.08 (RR 0.62, fresh, tests 0, quality 15.6)",0.62,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 606.92-609.80 RBR,1D,616.72,619.32,1D,below_price,0.5,623.82,628.92,1D,above_price,0.22,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,623.47,-1.05,-0.168,Flat / no meaningful gap,flat,Sideways,-0.146,sideways,below_9ema,below_vwap,623.615,623.789,3.157,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 40%, breaks 60% (5 tests)",-4.0,54.0,"structure mixed; possible absorption; Demand history: holds 40%, breaks 60% (5 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,6.15,B,Poor <1:1.5,rr-poor,T1 1:0.09 (Poor <1:1.5); range 1:0.09–1:0.62,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|QQQ|Demand Reversal / Hold — Calls|demand|1D|606.92|609.8|55,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,COIN,250.48,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD,supply,257.0,252.61,257.0,257.0,252.61,2.6,multiple_tests,Multiple retests (4 tests),4,-0.63,Weak,0.9,11.15,Average,5.03,"1D supply @ 267.46 (RR 3.87, fresh, tests 0, quality 14.3)",3.87,3.87,14.3,267.46,,1:3.87–1:22.35,"T1: 1D supply @ 267.46 (RR 3.87, fresh, tests 0, quality 14.3) | T2: 1D supply @ 304.00 (RR 12.19, fresh, tests 0, quality 14.4) | T3: 1D supply @ 315.88 (RR 14.90, fresh, tests 0, quality 14.5) | T4: 1D supply @ 330.42 (RR 18.21, fresh, tests 0, quality 14.6) | T5: 1D supply @ 348.61 (RR 22.35, one_test, tests 1, quality 10.8)","1D supply @ 267.46 (RR 3.87, fresh, tests 0, quality 14.3)",3.87,fresh,0.0,hard_target,"1D supply @ 304.00 (RR 12.19, fresh, tests 0, quality 14.4)",12.19,fresh,0.0,hard_target,"1D supply @ 315.88 (RR 14.90, fresh, tests 0, quality 14.5)",14.9,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 252.61-257.00 DBD,1D,225.91,236.53,1D,below_price,5.57,252.61,257.0,1D,above_price,0.85,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,250.54,-0.06,-0.024,Flat / no meaningful gap,flat,Sideways,0.008,sideways,below_9ema,below_vwap,250.758,250.537,2.3,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 0% (2 tests)",0.0,50.0,"structure mixed; Supply history: rejects 0%, breaks 0% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,rejected_4plus_entry_tests,6.248,B,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.87 (Strong 1:2.5–1:3.99); range 1:3.87–1:14.90,False,Zone Map / Research,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|COIN|Supply Breakout / Continuation — Calls|supply|1D|252.61|257.0|56,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,META,658.1,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,676.71,666.8,676.71,676.71,666.8,2.83,multiple_tests,Multiple retests (7 tests),7,-0.66,Weak,0.68,2.68,Weak,4.84,"1D supply @ 751.44 (RR 9.42, fresh, tests 0, quality 15.2)",6.0,9.42,15.21,751.44,,1:9.42–1:12.33,"T1: 1D supply @ 751.44 (RR 9.42, fresh, tests 0, quality 15.2) | T2: 1D supply @ 780.25 (RR 12.33, one_test, tests 1, quality 12.3)","1D supply @ 751.44 (RR 9.42, fresh, tests 0, quality 15.2)",9.42,fresh,0.0,hard_target,"1D supply @ 780.25 (RR 12.33, one_test, tests 1, quality 12.3)",12.33,one_test,1.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 666.80-676.71 RBD,1D,649.2,655.61,1D,below_price,0.38,666.8,676.71,1D,above_price,1.32,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,660.46,-2.36,-0.357,Flat / no meaningful gap,flat,Sideways,-0.421,grinding,below_9ema,below_vwap,660.005,660.818,2.571,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 67%, breaks 33% (3 tests)",-6.67,43.3,"structure mixed; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,rejected_4plus_entry_tests,6.177,B,Excellent 1:4.0+,rr-excellent,T1 1:9.42 (Excellent 1:4.0+); range 1:9.42–1:12.33,False,Zone Map / Research,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|META|Supply Breakout / Continuation — Calls|supply|1D|666.8|676.71|57,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,HOOD,120.91,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,115.57,109.19,109.19,115.57,109.19,4.42,multiple_tests,Multiple retests (4 tests),4,1.51,Strong,1.56,2.21,Excellent,6.57,"1D supply @ 135.26 (RR 1.22, fresh, tests 0, quality 16.2)",1.22,1.22,16.22,135.26,,1:1.22–1:2.53,"T1: 1D supply @ 135.26 (RR 1.22, fresh, tests 0, quality 16.2) | T2: 1D supply @ 144.80 (RR 2.04, multiple_tests, tests 2, quality 7.9) | T3: 1D supply @ 147.08 (RR 2.23, fresh, tests 0, quality 14.5) | T4: 1D supply @ 150.51 (RR 2.53, fresh, tests 0, quality 15.3)","1D supply @ 135.26 (RR 1.22, fresh, tests 0, quality 16.2)",1.22,fresh,0.0,hard_target,"1D supply @ 144.80 (RR 2.04, multiple_tests, tests 2, quality 7.9)",2.04,multiple_tests,2.0,hard_target,"1D supply @ 147.08 (RR 2.23, fresh, tests 0, quality 14.5)",2.23,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 109.19-115.57 RBR,1D,109.19,115.57,1D,below_price,4.42,135.26,138.99,1D,above_price,11.87,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,121.71,-0.8,-0.657,Flat / no meaningful gap,flat,Sideways,-0.28,grinding,below_9ema,below_vwap,121.666,121.619,1.873,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 33%, breaks 67% (3 tests)",-6.67,43.3,"structure mixed; Demand history: holds 33%, breaks 67% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_4plus_entry_tests;rejected_low_rr_to_nearest_opposing_zone,5.183,B,Poor <1:1.5,rr-poor,T1 1:1.22 (Poor <1:1.5); range 1:1.22–1:2.23,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|HOOD|Demand Reversal / Hold — Calls|demand|1D|109.19|115.57|58,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,HIMS,35.33,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,36.9,36.01,36.9,36.9,36.01,4.44,multiple_tests,Multiple retests (2 tests),2,-0.94,Weak,0.72,2.05,Weak,5.16,"1D supply @ 37.21 (RR 2.11, one_test, tests 1, quality 9.8)",2.11,2.11,9.82,37.21,,1:2.11–1:9.44,"T1: 1D supply @ 37.21 (RR 2.11, one_test, tests 1, quality 9.8) | T2: 1D supply @ 39.02 (RR 4.15, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests) | T3: 1D supply @ 39.04 (RR 4.17, fresh, tests 0, quality 13.7) | T4: 1D supply @ 40.74 (RR 6.08, multiple_tests, tests 3, quality 5.2, soft obstacle: low_quality) | T5: 1D supply @ 43.73 (RR 9.44, fresh, tests 0, quality 14.0)","1D supply @ 37.21 (RR 2.11, one_test, tests 1, quality 9.8)",2.11,one_test,1.0,hard_target,"1D supply @ 39.02 (RR 4.15, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)",4.15,multiple_tests,7.0,soft_obstacle,"1D supply @ 39.04 (RR 4.17, fresh, tests 0, quality 13.7)",4.17,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 36.01-36.90 RBD,1D,32.05,33.41,1D,below_price,5.43,36.01,36.9,1D,above_price,1.92,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,35.44,-0.11,-0.31,Flat / no meaningful gap,flat,Bearish,-1.12,directional,below_9ema,below_vwap,35.662,35.508,2.135,high_volume,volume_expansion_with_direction,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,72.0,"structure mixed; rejecting from supply; volume expansion; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality;rejected_low_rr_to_nearest_opposing_zone,6.226,B,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.11 (Acceptable 1:2.0–1:2.49); range 1:2.11–1:4.17,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|HIMS|Supply Breakout / Continuation — Calls|supply|1D|36.01|36.9|59,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,SNOW,233.5,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,222.7,215.05,215.05,222.7,215.05,4.63,multiple_tests,Multiple retests (30 tests),30,0.45,Weak,0.75,2.08,Weak,4.7,"1D supply @ 269.82 (RR 1.97, fresh, tests 0, quality 15.3)",1.97,1.97,15.31,269.82,,1:1.97–1:2.37,"T1: 1D supply @ 269.82 (RR 1.97, fresh, tests 0, quality 15.3) | T2: 1D supply @ 277.14 (RR 2.37, fresh, tests 0, quality 14.5)","1D supply @ 269.82 (RR 1.97, fresh, tests 0, quality 15.3)",1.97,fresh,0.0,hard_target,"1D supply @ 277.14 (RR 2.37, fresh, tests 0, quality 14.5)",2.37,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 215.05-222.70 DBR,1D,215.05,222.7,1D,below_price,4.63,269.82,275.87,1D,above_price,15.55,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,234.49,-0.99,-0.422,Flat / no meaningful gap,flat,Sideways,0.475,grinding,above_9ema,below_vwap,233.489,234.419,3.466,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,50.0,"structure mixed; Demand history: holds 50%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_4plus_entry_tests;rejected_low_rr_to_nearest_opposing_zone,5.144,B,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.97 (Watch only 1:1.5–1:1.99); range 1:1.97–1:2.37,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|SNOW|Demand Reversal / Hold — Calls|demand|1D|215.05|222.7|60,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,SPY,691.57,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,677.6,674.9,674.9,677.6,674.9,2.02,fresh,Fresh / untested (0 tests),0,0.56,Weak,1.2,3.54,Strong,7.76,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D demand 674.90-677.60 RBR,1D,680.59,687.72,1D,below_price,0.56,,,,,,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,691.8,-0.226,-0.033,Flat / no meaningful gap,flat,Sideways,-0.077,sideways,below_9ema,below_vwap,692.025,692.031,3.253,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 50% (4 tests)",-5.0,45.0,"structure mixed; Demand history: holds 25%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.488,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|SPY|Demand Reversal / Hold — Calls|demand|1D|674.9|677.6|61,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
